lat,lng,property_name,trainstation_name,trainstation_lat,trainstation_lng,subway_station_name,subway_station_lat,subway_station_lng,subway_station_distance_meter,train_station_distance_meter
13.7459559,100.569116,Baan Saraan,Asoke,13.749458,100.5638356,Phetchaburi,13.7487037,100.5631241,974,997
13.696744,100.4130115,Niran City Bangkhae,Bang Bon,13.6663762,100.4286262,Lak Song,13.7109552,100.4100241,3857,5211
13.7131084,100.5144593,The Station Sathorn - Bangrak,Wongwian Yai,13.7246069,100.4919321,Surasak,13.719228,100.5215297,1551,3974
13.7185489,100.5904982,Plus 67,Khlong Tan,13.744097,100.5896845,Phra Khanong,13.7151737,100.5912598,642,3946
13.718148,100.5510113,The Teak Sathorn-Lumpini,Mae Nam Railway Station,13.7139353,100.5536168,Khlong Toei,13.7222992,100.5539149,998,700
13.7459958,100.5455597,Somkid Gardens,Makkasan,13.7536699,100.547394,Chit Lom,13.7440937,100.5430647,505,1168
13.6724937,100.5440295,S.V. City Rama 3,Mae Nam Railway Station,13.7139353,100.5536168,N/A,"","",null,5887
13.7631659,100.5691682,Noble Revolve Ratchada 2,Makkasan,13.7508355,100.5613375,Thailand Cultural Centre,13.7663,100.57026,516,2280
13.754429,100.5641084,Rhythm Asoke 2,Makkasan,13.7508355,100.5613375,สถานีพระราม 9,13.75723,100.565112,385,949
13.8165098,100.534831,Regent Home 20 Prachachuen 16,Bang Sue,13.8043718,100.5399431,Bang Son,13.8202164,100.5325217,788,2250
13.730524,100.5756169,The 49 Plus 2,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,1266,2892
13.7388938,100.6148439,Pattanakarn Life Complex,Sukhumvit 71,13.7429334,100.6004022,Ramkhamhaeng,13.7429925,100.6001474,4534,4562
13.8277358,100.6753978,Chrisma Condo Ramintra,หจก.โชคพัฒนายุทธ,13.759029,100.616322,N/A,"","",null,14500
13.6553001,100.6465013,Aspen Condo Lasalle,Hua Mak,13.73805,100.6454302,N/A,"","",null,12751
13.7561839,100.5682693,One 9 Five Asoke - Rama 9,Asoke,13.749458,100.5638356,Phra Ram 9,13.7579217,100.5655678,576,1145
13.7373657,100.5838911,The Height,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,2367,1344
13.8333009,100.5693187,Young Place Grand Le Jardin,Bang Khen,13.8469567,100.5607095,Phahon Yothin,13.8142366,100.5601484,2663,3429
13.7896472,100.5890631,A Space Play,Sutthisan MRT Station,13.7898476,100.5741786,N/A,"","",null,1670
13.7149786,100.5533441,The Royal Navin Tower,Mae Nam Railway Station,13.7139353,100.5536168,Khlong Toei,13.7222992,100.5539149,1013,161
13.7372943,100.5899595,Tai Ping Towers,Khlong Tan,13.744097,100.5896845,Ramkhamhaeng,13.7429925,100.6001474,1879,1002
13.8324638,100.6254589,The Unique Kaset-Nawamin,Thung Song Hong,13.8601924,100.5674111,N/A,"","",null,9473
13.78384,100.70579,Niran Residence 8,Ban Thap Chang,13.7328202,100.6914028,N/A,"","",null,6920
13.7152874,100.447355,THE BASE Phetkasem,Chom Thong,13.7016692,100.4649753,Phetkasem 48,13.7155209,100.4456141,379,5278
13.7151732,100.5908525,Rhythm Sukhumvit 44/1,Khlong Tan,13.744097,100.5896845,Phra Khanong,13.7151737,100.5912598,36,3879
13.723856,100.5663463,Bright Sukhumvit 24,Mae Nam Railway Station,13.7139353,100.5536168,Queen Sirikit National Convention Centre,13.7231519,100.5601019,1371,2340
13.7458972,100.5556716,Circle Sukhumvit 11,Makkasan,13.7511902,100.5607675,Nana,13.740523,100.555434,844,1935
13.8006081,100.5089998,Supalai City Resort Charan 91,Pra Dipat,13.7927974,100.5355815,Bang O,13.7989,100.50968,303,5937
13.7074492,100.4312272,The Lake Kallaprapruk - Wutthakat,Wat Sing,13.6832577,100.4478138,Phasi Charoen,13.7128776,100.4341782,1983,4017
13.7152002,100.6421011,Prima Srinagarindra Condo,Hua Mak,13.7381496,100.6401853,Huamark,13.7380459,100.6451813,3450,3048
13.8018267,100.5722311,The Unique 19,Sutthisan MRT Station,13.7898476,100.5741786,Ratchadaphisek,13.7991493,100.5746134,576,1581
13.7520516,100.5340501,The Address Siam-Ratchathewi,Phaya Thai,13.7567379,100.5348422,Ratchathewi,13.7519875,100.5315773,389,838
13.7375078,100.5619872,Las Colinas,Asoke,13.749458,100.5638356,Sukhumvit,13.7385266,100.5614475,124,1377
13.7430342,100.5711212,Siamese Gioia,Asoke,13.749458,100.5638356,Phetchaburi,13.7487037,100.5631241,1547,1570
13.805616,100.5731265,The Unique Ladprao 26,Sutthisan MRT Station,13.7898476,100.5741786,Lat Phrao,13.8061019,100.5736521,509,2011
13.730824,100.5864445,Movenpick Residences Ekkamai,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,1351,1711
13.7867356,100.5717854,The Kris Extra 5,Sutthisan MRT Station,13.7898476,100.5741786,Sutthisan,13.7897417,100.5742012,686,713
13.7874353,100.5581131,Metro Luxe Phaholyothin-Sutthisan,Sutthisan MRT Station,13.7898476,100.5741786,Saphan Khwai BTS Station,13.7937663,100.5497095,1710,1940
13.7776259,100.5763759,The Colory Vivid,Sutthisan MRT Station,13.7898476,100.5741786,Huai Khwang,13.7785142,100.5736451,385,1638
13.6602778,100.605897,The Excel Hybrid,Mae Nam Railway Station,13.7139353,100.5536168,Bearing,13.6612628,100.6018075,704,11129
13.762792,100.5406328,Supreme Condo Ratchawithi 3,Ratchaprarop,13.7550815,100.542162,Victory Monument,13.762793,100.537085,701,1090
13.8111603,100.5640989,Metris District Ladprao,Nikhom Rotphai Khomo Sip-Et,13.82445,100.54854,Phahon Yothin,13.8142366,100.5601484,627,3363
13.7227123,100.5387711,Sathorn Gardens,Silom MRT Station,13.7293606,100.5378782,Si Lom,13.7292504,100.5365446,1089,1211
13.7833618,100.5751635,Life At Ratchada - Huay Kwang,Sutthisan MRT Station,13.7898476,100.5741786,Huai Khwang,13.7785142,100.5736451,703,853
13.7204667,100.4969842,Fuse Sathorn-Taksin,Wongwian Yai,13.7246069,100.4919321,Krung Thon Buri,13.72085,100.50272,675,1083
13.690333,100.6082146,The Room Sukhumvit 62,Sukhumvit 71,13.7429334,100.6004022,Punnawithi,13.689267,100.608987,159,7656
13.715618,100.5078252,Saichol Mansion,Wongwian Yai,13.7246069,100.4919321,Krung Thonburi (Golden Line),13.721103,100.503684,1260,2634
13.7296457,100.5711126,MARQUE Sukhumvit,Asoke,13.749458,100.5638356,Phrom Phong,13.73042,100.5697,190,2815
13.784213,100.5440174,Centric Place Ari 4-Phaholyothin,Pra Dipat,13.7927974,100.5355815,Ari,13.779689,100.544646,663,1956
13.7867034,100.5576557,Metro Luxe Rose Gold Phaholyothin - Sutthisan,Sutthisan MRT Station,13.7898476,100.5741786,Saphan Khwai BTS Station,13.7937663,100.5497095,1754,2070
13.7404373,100.5572729,Hyde Sukhumvit 13,Asoke,13.749458,100.5638356,Nana,13.740523,100.555434,333,1713
13.8091816,100.5590079,Equinox Phahol-Vibha,Krung Thep Aphiwat Central Terminal Station (Bang Sue Grand Station),13.80369,100.54227,Phahon Yothin,13.8142366,100.5601484,1258,3682
13.7677464,100.6148868,Bodin Suite Home,หจก.โชคพัฒนายุทธ,13.759029,100.616322,N/A,"","",null,1231
13.7363666,100.5208251,The Room Rama 4,Bangkok Train Station,13.7393362,100.5167954,Hua Lamphong,13.7378472,100.5171723,470,631
13.7396388,100.6027323,U Delight Residence Phatthanakan,Sukhumvit 71,13.7429334,100.6004022,Ramkhamhaeng,13.7429925,100.6001474,2572,2600
13.7921976,100.5757968,Chateau In Town Ratchada 20-2,Sutthisan MRT Station,13.7898476,100.5741786,Sutthisan,13.7897417,100.5742012,434,430
13.7933385,100.5921669,P. Thana Tower 2,Sutthisan MRT Station,13.7898476,100.5741786,N/A,"","",null,2640
13.8406335,100.5778489,Miti Chiva Kaset Station,Bang Khen,13.8469567,100.5607095,Bang Bua,13.855994,100.585171,1985,3318
13.7319444,100.5625874,Fairview Tower,Asoke,13.749458,100.5638356,Asok,13.7370587,100.5603061,824,2104
13.7710648,100.614025,Sukhapiban 3 Mansion,หจก.โชคพัฒนายุทธ,13.759029,100.616322,N/A,"","",null,1659
13.7341183,100.4761897,P and S Place,Talat Phlu,13.7208644,100.4780029,Tha Phra,13.729653,100.474163,696,1840
13.7129825,100.591402,KnightsBridge Space Sukhumvit-Rama 4,Khlong Tan,13.744097,100.5896845,Phra Khanong,13.7151737,100.5912598,355,4271
13.8189974,100.7043462,Baan Ua-Athorn Ramintra 117,Ban Thap Chang,13.7328202,100.6914028,N/A,"","",null,12180
13.7219133,100.576476,La Vie En Rose Place,Mae Nam Railway Station,13.7139353,100.5536168,Ekkamai,13.7195166,100.5851075,1338,3647
13.8074213,100.5756538,The Origin Ratchada - Ladprao,Sutthisan MRT Station,13.7898476,100.5741786,Lat Phrao,13.8061019,100.5736521,526,2130
13.7169108,100.5053711,Flexi Sathorn - Charoennakorn,Wongwian Yai,13.7246069,100.4919321,Krung Thonburi (Golden Line),13.721103,100.503684,804,2305
13.8054716,100.5784872,My Condo Ladprao 27,Sutthisan MRT Station,13.7898476,100.5741786,Lat Phrao,13.8061019,100.5736521,850,2299
13.7747815,100.4851937,Thana Tower,Thon Buri,13.7605789,100.4788689,Bang Yi Khan,13.7774358,100.4852436,1093,2824
13.699031,100.4964315,August Condo Charoenkrung 80,Wongwian Yai,13.7246069,100.4919321,N/A,"","",null,3895
13.7069202,100.4911261,Na Reva Charoennakhon,Wongwian Yai,13.7246069,100.4919321,N/A,"","",null,2317
13.7313899,100.5235248,Chapter Chula-Samyan,Bangkok Train Station,13.7393362,100.5167954,Samyan,13.7323496,100.5299928,715,1597
13.7003241,100.5445968,Siamese Nang Linchee,Mae Nam Railway Station,13.7139353,100.5536168,Khlong Toei,13.7222992,100.5539149,3281,2160
13.7225499,100.5259589,Tait 12,Silom MRT Station,13.7293606,100.5378782,Surasak,13.719228,100.5215297,764,1887
13.7280351,100.5684762,Siri Residence,Mae Nam Railway Station,13.7139353,100.5536168,Phrom Phong,13.73042,100.5697,446,2789
13.719841,100.5400773,Supalai Oriental Place Sathorn-Suanplu,Silom MRT Station,13.7293606,100.5378782,Lumphini,13.7257642,100.5456664,1974,1931
13.8409017,100.5838776,Hesper Red Kaset,Bang Khen,13.8469567,100.5607095,Bang Bua,13.855994,100.585171,2730,5038
13.7783299,100.5745,Ideo Ratchada-Huaykwang,Sutthisan MRT Station,13.7898476,100.5741786,Huai Khwang,13.7785142,100.5736451,213,1467
13.732188,100.5265177,Wish @ Samyan,Silom MRT Station,13.7293606,100.5378782,Samyan,13.7323496,100.5299928,381,1376
13.723266,100.5833259,The Address Sukhumvit 61,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,579,3275
13.7276547,100.5281612,ITF Silom Palace,Silom MRT Station,13.7293606,100.5378782,Samyan,13.7323496,100.5299928,819,1355
13.7919717,100.659077,Baan Eua Arthorn Buengkum,หจก.โชคพัฒนายุทธ,13.759029,100.616322,N/A,"","",null,9299
13.7161269,100.4807026,The Parkland Grand Taksin,Talat Phlu,13.7208644,100.4780029,Talat Phlu,13.7142104,100.4768237,569,1377
13.7134118,100.4335319,Origin Place Phetkasem,Wat Sai,13.691,100.45697,Phasi Charoen,13.7128776,100.4341782,141,6292
13.7072685,100.5978225,The Link 3,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,507,5989
13.7122232,100.6147814,Aspire Sukhumvit-Onnut,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,2367,7349
13.7260725,100.5395293,Saladaeng One,Silom MRT Station,13.7293606,100.5378782,Si Lom,13.7292504,100.5365446,765,740
13.7978922,100.5864787,The Revo Ladprao 48,Sutthisan MRT Station,13.7898476,100.5741786,Ratchadaphisek,13.7991493,100.5746134,2651,2331
13.7085357,100.6187882,Baan On Nut Sukhumvit 77,Hua Mak,13.7381496,100.6401853,On Nut,13.7056546,100.6010035,2597,5855
13.7075988,100.6007253,Q House Condo Sukhumvit 79,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,312,5492
13.7122979,100.4736511,Supalai Park Talat Phlu Station,Khlong Ton Sai,13.7070086,100.4700048,Talat Phlu,13.7142104,100.4768237,402,1011
13.6856156,100.6119372,Whizdom Inspire Sukhumvit,Sukhumvit 71,13.7429334,100.6004022,Punnawithi,13.689267,100.608987,752,8414
13.7172747,100.547411,Baan Siri Sathorn Yenakard,Mae Nam Railway Station,13.7139353,100.5536168,Khlong Toei,13.7222992,100.5539149,1212,1223
13.6638302,100.429461,The Bella Condo Rama 2,Bang Bon,13.6663762,100.4286262,N/A,"","",null,383
13.8064036,100.5726354,Chapter One Midtown Ladprao 24,Sutthisan MRT Station,13.7898476,100.5741786,Lat Phrao,13.8061019,100.5736521,485,1987
13.7016142,100.5359646,Bangkok Garden,Mae Nam Railway Station,13.7139353,100.5536168,Surasak,13.719228,100.5215297,3836,3313
13.7048718,100.6069921,Regent Home 22 Sukhumvit 85,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,957,6649
13.6734912,100.5384584,Sapphire Luxurious Condominium Rama 3,Mae Nam Railway Station,13.7139353,100.5536168,N/A,"","",null,6146
13.6999565,100.6754809,Prueksa Thani Life Condotel,Ban Thap Chang,13.7331049,100.6886425,N/A,"","",null,6373
13.7369988,100.5846197,Icon III,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,2461,1437
13.7491295,100.5438188,Q Chidlom-Phetchaburi,Makkasan,13.7536699,100.547394,Chit Lom,13.7440937,100.5430647,830,753
13.6843344,100.6245615,B Republic,Hua Mak,13.7381496,100.6401853,Udom Suk,13.6799216,100.6094882,2020,8583
13.7212221,100.5071709,Urbano Absolute Sathon-Taksin,Wongwian Yai,13.7246069,100.4919321,Krung Thonburi (Golden Line),13.721103,100.503684,844,2298
13.8411081,100.5721568,Premio Vetro,Bang Khen,13.8469567,100.5607095,Bang Bua,13.855994,100.585171,2535,2615
13.7409715,100.564437,Rende Sukhumvit 23,Asoke,13.749458,100.5638356,Sukhumvit,13.7385266,100.5614475,580,1225
13.7923828,100.5444444,Intro Phaholyothin-Pradipat,Pra Dipat,13.7927974,100.5355815,Saphan Khwai BTS Station,13.7937663,100.5497095,1147,1299
13.7223938,100.5368877,The Reserve Sathorn,Silom MRT Station,13.7293606,100.5378782,Sala Daeng BTS Station,13.7284782,100.5341135,1463,1343
13.7335061,100.5265264,Ideo Q Chula Samyan,Bangkok Train Station,13.7393362,100.5167954,Samyan,13.7323496,100.5299928,396,1389
13.7398558,100.572639,Maestro 39,Asoke,13.749458,100.5638356,Phrom Phong,13.73042,100.5697,1246,2036
13.7144925,100.6033164,Park Court Sukhumvit 77,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,1547,5343
13.782413,100.671742,I CONDO Sukhapiban 2,Hua Mak,13.73805,100.6454302,N/A,"","",null,7078
13.753484,100.6307831,Lumpini Ville Ramkhamhaeng 26,หจก.โชคพัฒนายุทธ,13.759029,100.616322,Huamark,13.7380459,100.6451813,3211,2276
13.8253032,100.5683793,Elephant Tower,Nikhom Rotphai Khomo Sip-Et,13.82445,100.54854,Phahon Yothin,13.8142366,100.5601484,1711,3979
13.7223639,100.50856,The LightHouse Sathorn–Chareonnakorn,Wongwian Yai,13.7246069,100.4919321,Krung Thonburi (Golden Line),13.721103,100.503684,884,2251
13.6654057,100.6430622,Origin Place Bangna,Hua Mak,13.73805,100.6454302,N/A,"","",null,10163
13.7208764,100.5763047,Ideo Sukhumvit - Rama 4,Mae Nam Railway Station,13.7139353,100.5536168,Ekkamai,13.7195166,100.5851075,1450,3498
13.8069227,100.5726613,Ideo Ladprao 17,Sutthisan MRT Station,13.7898476,100.5741786,Lat Phrao,13.8061019,100.5736521,136,2081
13.838583,100.5825706,You 3 Condo at Yak Kaset,Bang Khen,13.8469567,100.5607095,Bang Bua,13.855994,100.585171,3141,4646
13.709393,100.5404397,The Issara Sathorn,Mae Nam Railway Station,13.7139353,100.5536168,Lumphini,13.7257642,100.5456664,2662,2496
13.7638097,100.4910842,Rattanakosin View Mansion,Thon Buri,13.7605789,100.4788689,N/A,"","",null,1663
13.7616217,100.5426985,Chewathai Ratchaprarop,Ratchaprarop,13.7550815,100.542162,Victory Monument,13.762793,100.537085,892,731
13.7099744,100.4093947,The Parkland Phetkasem,Wat Sing,13.6832577,100.4478138,Lak Song,13.7109552,100.4100241,420,6406
13.7376138,100.5626623,Le Premier 1,Asoke,13.749458,100.5638356,Sukhumvit,13.7385266,100.5614475,388,1518
13.6707821,100.6374845,Bangna Complex,Hua Mak,13.7381496,100.6401853,N/A,"","",null,9511
13.7091638,100.5989587,Ramada Plaza By Wyndham Bangkok Sukhumvit 48,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,460,5250
13.7351173,100.5676356,Beverly 33,Asoke,13.749458,100.5638356,Phrom Phong,13.73042,100.5697,678,2243
13.6875946,100.5179856,Star View,Mae Nam Railway Station,13.7139353,100.5536168,N/A,"","",null,5674
13.7505666,100.5833392,AQ Alix Residence Soonvijai,Khlong Tan,13.744097,100.5896845,Ramkhamhaeng,13.7429925,100.6001474,2481,1490
13.7303224,100.5859776,Modern Town,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,1283,1778
13.7230481,100.5292264,The Infinity,Silom MRT Station,13.7293606,100.5378782,Sala Daeng BTS Station,13.7284782,100.5341135,1344,1579
13.7250896,100.5634474,The Nest Sukhumvit 22,Mae Nam Railway Station,13.7139353,100.5536168,Queen Sirikit National Convention Centre,13.7231519,100.5601019,766,1969
13.7478777,100.5525933,First Tower,Makkasan,13.7536699,100.547394,Nana,13.740523,100.555434,1193,1466
13.6885094,100.5492497,Supalai Prima Riva,Mae Nam Railway Station,13.7139353,100.5536168,N/A,"","",null,4647
13.7315763,100.5748823,Via Botani,Khlong Tan,13.744097,100.5896845,Phrom Phong,13.73042,100.5697,1091,4015
13.7303322,100.640112,Regent Srinakarin Tower,Hua Mak,13.7381496,100.6401853,Huamark,13.7380459,100.6451813,1451,1049
13.7968826,100.6943992,The Niche ID Serithai,Ban Thap Chang,13.7331049,100.6886425,N/A,"","",null,9144
13.7756542,100.6583916,Lumpini Condo Town Nida - Serithai,Hua Mak,13.73805,100.6454302,N/A,"","",null,5505
13.8319655,100.5713079,Centric Ratchayothin,Bang Khen,13.8469567,100.5607095,Phahon Yothin,13.8142366,100.5601484,2379,3200
13.7037092,100.5997354,The Next Sukhumvit 52,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,354,6077
13.7973916,100.5826188,Groove Scape Ladprao - Sutthisan,Sutthisan MRT Station,13.7898476,100.5741786,Ratchadaphisek,13.7991493,100.5746134,2332,1910
13.7132262,100.6043795,Lumpini Center Sukhumvit 77,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,1301,6195
13.7230857,100.527201,Life At Sathorn 10,Silom MRT Station,13.7293606,100.5378782,Surasak,13.719228,100.5215297,971,1726
13.7337376,100.5851763,La Citta Thonglor 8,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,2317,1988
13.6983259,100.3934856,The Viva Petchkasem 68,Bang Bon,13.6663762,100.4286262,Lak Song,13.7109552,100.4100241,3544,8574
13.7788276,100.5429291,Nue Evo Ari,Sam Sen,13.77945,100.53003,Ari,13.779689,100.544646,382,2163
13.78084,100.6212095,Cube Condo Latphrao 93-101,หจก.โชคพัฒนายุทธ,13.759029,100.616322,N/A,"","",null,3529
13.8185865,100.679809,Blossom Condo at Fashion Beyond,หจก.โชคพัฒนายุทธ,13.759029,100.616322,N/A,"","",null,14521
13.7277746,100.5109658,The Residences Mandarin Oriental Bangkok,Bangkok Train Station,13.7393362,100.5167954,Krung Thonburi (Golden Line),13.721103,100.503684,1770,2722
13.8285799,100.5704346,Central Ratchayothin Park,Bang Khen,13.8469567,100.5607095,Phahon Yothin,13.8142366,100.5601484,2142,3283
13.7617028,100.5915229,JRY Rama 9 Condominium,Khlong Tan,13.744097,100.5896845,Ramkhamhaeng,13.7429925,100.6001474,3182,3021
13.6577186,100.6030121,KnightsBridge Collage Sukhumvit 107,Mae Nam Railway Station,13.7139353,100.5536168,Bearing,13.6612628,100.6018075,565,10938
13.8051789,100.5759377,Haus 23 Ratchada-Ladprao,Sutthisan MRT Station,13.7898476,100.5741786,Lat Phrao,13.8061019,100.5736521,308,1911
13.8027375,100.5870658,Regent Home 12 Latphrao 41,Sutthisan MRT Station,13.7898476,100.5741786,Ratchadaphisek,13.7991493,100.5746134,2404,2918
13.7349128,100.5469176,Prive by Sansiri,Silom MRT Station,13.7293606,100.5378782,Ratchadamri,13.73945,100.53944,1519,1316
13.7084087,100.4117507,Bangkae City Condo,Wat Sing,13.6832577,100.4478138,Lak Song,13.7109552,100.4100241,809,6472
13.8140548,100.5607259,The Crest Park Residences,Nikhom Rotphai Khomo Sip-Et,13.82445,100.54854,Phahon Yothin,13.8142366,100.5601484,193,2864
13.6713805,100.605605,The Coast Bangkok,Mae Nam Railway Station,13.7139353,100.5536168,Bang Na,13.668148,100.60467,390,9705
13.8383528,100.5837177,Hesper Blue Kaset,Bang Khen,13.8469567,100.5607095,Bang Bua,13.855994,100.585171,3066,4771
13.681419,100.6126129,Pause Sukhumvit 103,Sukhumvit 71,13.7429334,100.6004022,Udom Suk,13.6799216,100.6094882,854,8764
13.7211433,100.7038376,Lumpini Ville On Nut - Latkrabang,Soi Wat Lan Boon,13.7296922,100.7182462,สถานีบ้านทับช้าง,13.7328147,100.6914021,2848,2668
13.6787807,100.6239097,My Condo Sukhumvit 103,Hua Mak,13.7381496,100.6401853,Udom Suk,13.6799216,100.6094882,1824,9358
13.8092277,100.7210512,Lumpini Condotown Romklao - Suvarnabhumi,Soi Wat Lan Boon,13.7296922,100.7182462,N/A,"","",null,12950
13.8630429,100.6027654,Darinplace,Lak Si,13.8836546,100.5807382,Bang Bua,13.855994,100.585171,3477,5818
13.7624168,100.6487715,Bangkok Horizon Ramkhamhaeng,Hua Mak,13.73805,100.6454302,Huamark,13.7380459,100.6451813,3605,3631
13.7537081,100.6142907,The Muve Ram 22,หจก.โชคพัฒนายุทธ,13.759029,100.616322,Ramkhamhaeng,13.7429925,100.6001474,3836,848
13.7373269,100.642984,Rich Park at Triple Station,Hua Mak,13.73805,100.6454302,Huamark,13.7380459,100.6451813,378,405
13.7462183,100.6062662,Bangkapi Grand Condo,Sukhumvit 71,13.7429334,100.6004022,Ramkhamhaeng,13.7429925,100.6001474,2866,2894
13.8102466,100.5672202,The Zest Ladprao,Sutthisan MRT Station,13.7898476,100.5741786,Lat Phrao,13.8061019,100.5736521,851,2755
13.7394856,100.542708,Grand Langsuan,Silom MRT Station,13.7293606,100.5378782,Ratchadamri,13.73945,100.53944,1471,1544
13.7393008,100.5726451,Siamese Thirty Nine,Asoke,13.749458,100.5638356,Phrom Phong,13.73042,100.5697,1217,2101
13.7097814,100.542075,The Parco Condominium,Mae Nam Railway Station,13.7139353,100.5536168,Lumphini,13.7257642,100.5456664,2466,2301
13.7254525,100.58171,Moon Tower,Khlong Tan,13.744097,100.5896845,Ekkamai,13.7195166,100.5851075,905,3544
13.7239708,100.530225,Quad Silom,Silom MRT Station,13.7293606,100.5378782,Sala Daeng BTS Station,13.7284782,100.5341135,1315,1364
13.7138542,100.5344802,Regal Condo Sathon - Naradhiwas,Silom MRT Station,13.7293606,100.5378782,Surasak,13.719228,100.5215297,2026,2704
13.728487,100.4739658,City Home Tha-Phra Intersection,Talat Phlu,13.7208644,100.4780029,Tha Phra,13.729653,100.474163,185,1159
13.741033,100.5612946,The Master Centrium Asoke-Sukhumvit,Asoke,13.749458,100.5638356,Sukhumvit,13.7385266,100.5614475,590,1240
13.6836138,100.5491864,Lumpini Place Narathiwas,Mae Nam Railway Station,13.7139353,100.5536168,N/A,"","",null,4596
13.671706,100.541619,The Pano Rama3,Mae Nam Railway Station,13.7139353,100.5536168,N/A,"","",null,6220
13.7226251,100.5468407,The Natural Place Suite Condominium,Mae Nam Railway Station,13.7139353,100.5536168,Lumphini,13.7257642,100.5456664,613,1462
13.7718995,100.4928005,Chateau in Town Rama 8,Thon Buri,13.7605789,100.4788689,Bang Yi Khan,13.7774358,100.4852436,1560,3224
13.7842859,100.5828005,C Style Condominium Ratchada 18,Sutthisan MRT Station,13.7898476,100.5741786,Sutthisan,13.7897417,100.5742012,1620,1659
13.7113344,100.5493528,Supreme Legend,Mae Nam Railway Station,13.7139353,100.5536168,Khlong Toei,13.7222992,100.5539149,2090,1975
13.7251936,100.5618277,XVI The Sixteenth Condominium,Mae Nam Railway Station,13.7139353,100.5536168,Queen Sirikit National Convention Centre,13.7231519,100.5601019,612,1815
13.7643056,100.6510556,Origin Plug and Play Ramkhamhaeng Triple Station,Hua Mak,13.73805,100.6454302,N/A,"","",null,3871
13.8027432,100.5699266,Groove Vibes Ladprao 18,Sutthisan MRT Station,13.7898476,100.5741786,Lat Phrao,13.8061019,100.5736521,1087,1981
13.7169601,100.5166173,Rhythm Sathorn,Bangkok Train Station,13.7393362,100.5167954,Surasak,13.719228,100.5215297,655,2753
13.693601,100.5359292,The Trust Residence Ratchada-Rama 3,Mae Nam Railway Station,13.7139353,100.5536168,N/A,"","",null,3599
13.7890642,100.5893815,The Privacy Ratchada - Sutthisan,Sutthisan MRT Station,13.7898476,100.5741786,N/A,"","",null,1662
13.7005999,100.5164468,The Key Sathorn-Charoenraj,Wongwian Yai,13.7246069,100.4919321,N/A,"","",null,5693
13.8027837,100.5610103,Baan Vipavee,Sutthisan MRT Station,13.7898476,100.5741786,Mo Chit,13.80257,100.55378,1701,2915
13.76396,100.5399989,Maestro 07 Victory Monument,Phaya Thai,13.7567379,100.5348422,Victory Monument,13.762793,100.537085,464,1265
13.7123876,100.4697854,Rich Point Wutthakard,Khlong Ton Sai,13.7070086,100.4700048,Wutthakat,13.71307,100.46884,145,851
13.7044308,100.5925203,Niche Mono Sukhumvit 50,Mae Nam Railway Station,13.7139353,100.5536168,On Nut,13.7056546,100.6010035,1071,5409
13.7234211,100.5317775,Collezio Sathorn-Pipat,Silom MRT Station,13.7293606,100.5378782,Sala Daeng BTS Station,13.7284782,100.5341135,1259,1348
13.7978145,100.5951333,Lumpini Ville Latphrao-Chokchai 4,Sutthisan MRT Station,13.7898476,100.5741786,N/A,"","",null,3406
13.8462396,100.5635848,The Ville Kaset - sart,Bang Khen,13.8469567,100.5607095,Bang Bua,13.855994,100.585171,4063,423
13.7227157,100.5369773,Baan Piya Sathorn,Silom MRT Station,13.7293606,100.5378782,Sala Daeng BTS Station,13.7284782,100.5341135,1433,1313
13.7046264,100.5950204,Mayfair Place Sukhumvit 50,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,746,5807
13.7129461,100.587961,The Tree Sukhumvit - Rama 4,Khlong Tan,13.744097,100.5896845,Phra Khanong,13.7151737,100.5912598,632,4078
13.7612071,100.6490618,Plum Condo Ram 60 Interchange,Hua Mak,13.73805,100.6454302,Huamark,13.7380459,100.6451813,3766,3792
13.7076107,100.5997195,Aspire Onnut Station,Sukhumvit 71,13.7429334,100.6004022,On Nut,13.7056546,100.6010035,285,5476
13.722028,100.534139,The Met,Silom MRT Station,13.7293606,100.5378782,Sala Daeng BTS Station,13.7284782,100.5341135,1547,1436
13.7532034,100.5762888,Lumpini Park Rama 9 - Ratchada,Asoke,13.749458,100.5638356,Phra Ram 9,13.7579217,100.5655678,1668,1755
